state,zone,lon,lat
KY,059,-83.8239,37.8312
KY,079,-84.5771,37.1039
KY,098,-84.0521,38.5188
KY,068,-84.3160,37.3652
KY,052,-83.4211,38.1963
KY,078,-85.0586,36.9911
KY,036,-84.5839,38.2915
KY,034,-85.1948,38.2155
KY,072,-86.5823,36.7419
KY,038,-85.3279,38.0325
KY,065,-85.3279,37.3664
KY,022,-87.1791,36.8356
KY,012,-87.8734,36.8064
KY,032,-85.3374,38.6130
KY,014,-87.9453,37.6584
KY,071,-86.4239,36.9936
KY,046,-85.1747,37.7534
KY,083,-84.8285,36.8013
KY,015,-87.6832,37.5183
KY,085,-84.1452,36.7582
KY,108,-83.4931,37.7393
KY,040,-84.7435,38.0423
KY,111,-83.7163,37.5947
KY,001,-89.1873,36.5541
KY,077,-85.2806,37.1041
KY,073,-86.1904,36.7513
KY,039,-84.9909,38.0040
KY,004,-88.9992,37.0584
KY,074,-85.9336,36.9656
KY,051,-83.7428,38.1449
KY,087,-83.6740,36.7307
KY,091,-84.7279,38.9700
KY,042,-84.2171,38.2068
KY,103,-82.6877,38.3596
KY,055,-84.8667,37.6244
KY,097,-84.0901,38.6888
KY,112,-83.3241,37.5216
KY,024,-86.4293,37.7732
KY,029,-85.6959,37.9700
KY,061,-86.6816,37.2074
KY,013,-87.8679,37.1453
KY,009,-88.2723,36.6211
KY,093,-84.3793,38.9465
KY,003,-88.9709,36.8532
KY,089,-85.1235,38.6679
KY,102,-83.0495,38.3181
KY,066,-84.9283,37.3223
KY,017,-87.4904,36.8941
KY,049,-84.1475,37.9709
KY,116,-83.7146,37.1598
KY,016,-87.5409,37.3088
KY,010,-88.0972,37.3527
KY,081,-85.3884,36.7866
KY,019,-87.0873,37.7318
KY,062,-86.2385,37.2087
KY,104,-83.0976,38.1179
KY,058,-83.9643,37.6924
KY,041,-84.4588,38.0423
KY,044,-83.6967,38.3701
KY,110,-82.7457,37.5572
KY,035,-84.8770,38.2391
KY,090,-84.8592,38.7569
KY,056,-84.5376,37.6396
KY,095,-84.6245,38.6488
KY,006,-88.6512,36.7230
KY,027,-86.3439,37.4608
KY,064,-85.5531,37.2639
KY,101,-82.9223,38.5456
KY,023,-86.7780,37.8415
KY,028,-85.9635,37.6979
KY,088,-83.2179,36.8570
KY,037,-84.3315,38.4418
KY,002,-88.9761,36.6781
KY,033,-85.1189,38.4484
KY,018,-87.5729,37.7961
KY,063,-85.8847,37.2999
KY,080,-84.1178,37.1107
KY,082,-85.1361,36.7275
TN,301,-83.2139,35.7560
TN,301,-82.3070,36.1981
TN,303,-83.6174,35.6375
TN,302,-84.3971,35.1957
TN,150,-82.9163,36.2956
TN,200,-84.1527,36.0612
TN,400,-85.5029,36.1598
TN,300,-85.3829,35.3595
TN,501,-87.0178,36.2159
TN,502,-87.2858,35.3947
TN,088,-89.8956,35.1837
TN,003,-88.7178,36.2983
TN,022,-88.0683,36.0698
TN,021,-88.4502,35.9731
TN,053,-88.6128,35.4211
TN,055,-88.1088,35.6030
TN,019,-89.4138,36.0590
TN,089,-89.4144,35.1971
TN,020,-88.9326,35.9966
TN,090,-88.9931,35.2069
TN,050,-89.2838,35.5833
TN,054,-88.3880,35.6543
TN,004,-88.3013,36.3317
TN,048,-89.6314,35.7609
TN,091,-88.5637,35.1746
TN,052,-88.8385,35.6082
TN,049,-89.7594,35.4966
TN,002,-89.1488,36.3582
TN,051,-89.1395,35.8135
TN,001,-89.4935,36.3352
AL,019,-85.8261,33.7714
AL,057,-86.6803,31.7524
AL,046,-85.7161,32.1005
AL,017,-86.5674,33.9809
AL,034,-87.1264,32.9986
AL,050,-85.3932,31.8696
AL,009,-85.9993,34.7794
AL,020,-85.6038,34.1760
AL,035,-86.7188,32.8479
AL,051,-88.2628,32.0192
AL,028,-85.8605,33.2691
AL,021,-85.5188,33.6745
AL,065,-85.9882,31.4026
AL,002,-87.8049,34.7005
AL,056,-86.9936,31.4293
AL,036,-86.2476,32.9362
AL,060,-86.4512,31.2485
AL,058,-86.3136,31.7315
AL,016,-86.8676,34.1320
AL,066,-85.6110,31.4318
AL,040,-87.1065,32.3258
AL,010,-85.8041,34.4598
AL,043,-86.1492,32.5966
AL,059,-87.1616,31.1262
AL,018,-86.0348,34.0453
AL,013,-87.7389,33.7212
AL,003,-87.8438,34.4417
AL,068,-85.8390,31.0950
AL,031,-87.9522,32.8531
AL,032,-87.6291,32.7627
AL,069,-85.3025,31.1532
AL,024,-86.8965,33.5543
AL,012,-88.0969,33.7792
AL,001,-87.6544,34.9015
AL,004,-87.3110,34.5220
AL,047,-85.3556,32.6012
AL,005,-86.9813,34.8101
AL,042,-86.6501,32.1547
AL,045,-85.6926,32.3860
AL,006,-86.5502,34.7631
AL,039,-87.7895,32.2476
AL,011,-87.8871,34.1366
AL,008,-86.3066,34.3669
AL,055,-87.3658,31.5706
AL,044,-86.2076,32.2202
AL,007,-86.8529,34.4535
AL,033,-87.2942,32.6385
AL,022,-88.0887,33.2809
AL,049,-85.9409,31.8024
AL,029,-85.4591,33.2938
AL,048,-85.1849,32.2884
AL,026,-86.3147,33.7157
AL,025,-86.6607,33.2643
AL,030,-88.1988,32.5910
AL,027,-86.1659,33.3800
AL,037,-85.7975,32.8624
AL,023,-87.5250,33.2895
AL,015,-87.2973,33.8034
AL,052,-88.2071,31.4077
AL,054,-87.3082,31.9892
AL,014,-87.3737,34.1492
AL,041,-86.6428,32.5349
AL,062,-87.7615,30.9471
AL,038,-85.3920,32.9144
AL,053,-87.8309,31.6709
AL,064,-87.6699,30.4941
AL,067,-85.2414,31.5147
AL,061,-88.1850,30.9237
AL,063,-88.2363,30.5284
MS,037,-89.5817,33.0863
MS,003,-89.1885,34.8173
MS,060,-91.3531,31.4832
MS,021,-89.7076,34.0282
MS,038,-89.0344,33.0885
MS,029,-89.2848,33.6131
MS,067,-88.6958,31.6408
MS,034,-90.9474,33.2836
MS,047,-90.8521,32.3574
MS,014,-89.0038,34.4905
MS,007,-90.3755,34.6520
MS,006,-88.2393,34.7404
MS,004,-88.9089,34.7684
MS,008,-89.9448,34.6503
MS,020,-90.1732,33.9505
MS,019,-90.5887,33.6023
MS,078,-89.1177,30.7900
MS,056,-89.5067,32.0177
MS,055,-89.9195,31.9132
MS,041,-90.8132,32.8797
MS,050,-89.5376,32.4064
MS,049,-89.9457,32.2641
MS,011,-90.2891,34.2514
MS,009,-88.5201,34.6183
MS,015,-89.0374,34.2254
MS,075,-88.9923,31.1721
MS,012,-89.9505,34.3639
MS,033,-88.8793,33.4250
MS,039,-88.5698,33.1101
MS,051,-89.1188,32.4002
MS,045,-89.1176,32.7535
MS,028,-89.6164,33.4941
MS,024,-88.4804,33.8923
MS,002,-89.5031,34.7623
MS,072,-89.8224,31.2308
MS,043,-90.0338,32.6347
MS,031,-88.4433,33.4729
MS,062,-90.4540,31.5324
MS,025,-90.3010,33.5505
MS,016,-88.6804,34.2899
MS,044,-89.5241,32.7535
MS,063,-90.1070,31.5502
MS,052,-88.6626,32.4043
MS,073,-89.5087,31.2059
MS,013,-89.4849,34.3568
MS,046,-88.6412,32.7546
MS,066,-89.1688,31.6226
MS,064,-89.8230,31.5696
MS,059,-91.0371,31.7342
MS,057,-89.1188,32.0191
MS,017,-88.3613,34.2800
MS,040,-90.9892,32.7414
MS,035,-90.5265,33.1287
MS,036,-90.0921,33.1235
MS,048,-90.4427,32.2667
MS,026,-89.8020,33.7700
MS,076,-88.6392,31.2142
MS,061,-90.8978,31.4772
MS,001,-89.9918,34.8754
MS,065,-89.5526,31.6332
MS,054,-90.4488,31.8692
MS,010,-90.6027,34.2292
MS,030,-88.7815,33.6557
MS,058,-88.6894,32.0414
MS,053,-90.9118,31.9737
MS,032,-89.2484,33.3473
MS,023,-88.9479,33.9208
MS,027,-89.9202,33.4485
MS,022,-89.3364,33.9364
MS,018,-90.8804,33.7955
MS,005,-88.5803,34.8808
MS,042,-90.3965,32.7804
MS,069,-90.8045,31.1744
MS,068,-91.3109,31.1610
MS,071,-90.1061,31.1485
MS,077,-89.5898,30.7686
MS,080,-89.4887,30.4164
MS,082,-88.6362,30.5459
MS,070,-90.4042,31.1749
MS,079,-88.6440,30.8626
MS,081,-89.1185,30.5150
IN,028,-87.3533,40.3469
IN,024,-85.7940,40.8457
IN,051,-87.3900,39.4306
IN,043,-87.4640,39.8538
IN,086,-87.5857,38.0254
IN,059,-84.9251,39.6255
IN,038,-86.0519,40.3114
IN,029,-86.8941,40.3886
IN,080,-85.0370,38.8262
IN,060,-87.4146,39.0888
IN,007,-85.0008,41.6439
IN,012,-86.6478,41.2810
IN,088,-87.0077,38.0142
IN,056,-85.7918,39.5236
IN,078,-85.7474,38.6851
IN,004,-86.2898,41.6167
IN,057,-85.4657,39.6199
IN,077,-86.1053,38.6000
IN,042,-85.0114,40.1576
IN,045,-86.8450,39.6663
IN,013,-86.6989,41.0419
IN,085,-87.8684,38.0218
IN,082,-87.2322,38.3988
IN,089,-86.6380,38.0797
IN,044,-87.2063,39.7736
IN,053,-86.8376,39.3129
IN,076,-86.4951,38.5418
IN,075,-84.9650,38.9501
IN,008,-85.4174,41.3986
IN,010,-87.3975,40.9559
IN,054,-86.4462,39.4815
IN,036,-86.8933,40.0404
IN,062,-86.5231,39.1609
IN,023,-86.0451,40.7695
IN,069,-86.8031,38.7080
IN,014,-86.2618,41.3250
IN,047,-86.1384,39.7816
IN,040,-85.7194,40.1616
IN,070,-86.4834,38.8412
IN,006,-85.4265,41.6427
IN,016,-85.8607,41.2441
IN,067,-87.4180,38.6891
IN,055,-86.1017,39.4899
IN,072,-85.6281,38.9969
IN,079,-85.4385,38.7858
IN,034,-85.0057,40.4380
IN,011,-87.1162,41.0230
IN,071,-86.0376,38.9064
IN,025,-85.4881,40.8292
IN,031,-86.1169,40.4836
IN,049,-85.3965,39.9311
IN,046,-86.5100,39.7695
IN,090,-86.1113,38.1952
IN,048,-85.7732,39.8235
IN,039,-86.0520,40.0725
IN,061,-86.9620,39.0363
IN,032,-85.6548,40.5158
IN,081,-87.5846,38.3118
IN,015,-86.2636,41.0470
IN,066,-85.0603,39.4148
IN,035,-87.2419,40.1209
IN,091,-85.9068,38.3194
IN,027,-84.9366,40.7455
IN,018,-85.0665,41.0908
IN,064,-85.8977,39.2059
IN,019,-87.3109,40.6063
IN,033,-85.3248,40.4735
IN,037,-86.4687,40.0508
IN,063,-86.2274,39.1962
IN,021,-86.5635,40.5828
IN,022,-86.3460,40.7615
IN,092,-85.7073,38.4773
IN,017,-85.5052,41.1394
IN,030,-86.4752,40.3017
IN,084,-86.4517,38.2923
IN,068,-87.0721,38.7024
IN,074,-84.9733,39.1453
IN,065,-85.5013,39.3069
IN,009,-84.9991,41.3976
IN,041,-85.3969,40.2276
IN,083,-86.8798,38.3643
IN,005,-85.8587,41.5974
IN,058,-85.1787,39.6401
IN,050,-85.0099,39.8644
IN,026,-85.2212,40.7291
IN,020,-86.8654,40.7499
IN,052,-87.1158,39.3928
IN,087,-87.2721,38.0922
IN,073,-85.2624,39.1034
IN,001,-87.3817,41.4156
IN,003,-86.7400,41.5460
IN,002,-87.0672,41.4605
MI,030,-83.5938,44.6854
MI,032,-85.5785,44.3384
MI,036,-83.6360,44.3559
MI,065,-85.3090,42.5950
MI,080,-85.0590,41.9161
MI,073,-85.0055,42.2466
MI,078,-85.9936,41.9153
MI,040,-84.8478,43.9879
MI,059,-84.6015,42.9436
MI,028,-84.6103,44.6836
MI,011,-87.8704,46.0091
MI,066,-84.8384,42.5961
MI,061,-83.7067,43.0217
MI,041,-84.3882,43.9906
MI,052,-84.6048,43.2927
MI,081,-84.5930,41.8878
MI,067,-84.3736,42.5971
MI,058,-85.0746,42.9451
MI,010,-88.5306,46.2087
MI,046,-84.8467,43.6406
MI,074,-84.4233,42.2485
MI,072,-85.5312,42.2454
MI,027,-85.0902,44.6846
MI,057,-85.5492,43.0322
MI,038,-85.8017,43.9900
MI,062,-83.2218,43.0901
MI,082,-84.0664,41.8951
MI,068,-83.9115,42.6030
MI,031,-86.0571,44.3332
MI,045,-85.3245,43.6409
MI,047,-84.3879,43.6468
MI,033,-85.0947,44.3373
MI,051,-85.1524,43.3110
MI,023,-84.1273,45.0275
MI,044,-85.8009,43.5542
MI,069,-83.3855,42.6604
MI,035,-84.1266,44.3349
MI,039,-85.3252,43.9899
MI,029,-84.1297,44.6817
MI,022,-84.5988,45.0214
MI,034,-84.6116,44.3356
MI,053,-84.0532,43.3350
MI,079,-85.5278,41.9145
MI,060,-84.1467,42.9537
MI,075,-83.8385,42.2534
MI,085,-86.2069,46.3325
MI,020,-85.8123,44.9366
MI,077,-86.4123,41.9546
MI,071,-86.0189,42.2513
MI,064,-85.8884,42.5913
MI,024,-83.6277,45.0348
MI,070,-82.9322,42.6956
MI,083,-83.5373,41.9292
MI,076,-83.2865,42.2840
MI,037,-86.2497,43.9954
MI,050,-86.1481,43.2912
MI,043,-86.2673,43.6407
MI,056,-85.9939,42.9601
MI,026,-85.5590,44.6709
MI,017,-84.4999,45.4468
MI,008,-84.5740,46.2986
MI,014,-86.1917,46.0520
MI,006,-86.6019,46.4099
MI,013,-86.9244,45.9197
MI,012,-87.5573,45.5792
MI,005,-87.6415,46.4314
MI,004,-88.3652,46.6626
MI,009,-89.6944,46.4089
MI,002,-89.3150,46.6644
MI,003,-88.6207,47.0531
MI,084,-88.8192,46.6070
MI,001,-88.4220,47.6027
MI,021,-85.1377,45.0003
MI,019,-85.1283,45.3020
MI,015,-85.0921,46.0812
MI,007,-85.5443,46.4707
MI,055,-82.8201,43.4235
MI,054,-83.4168,43.4641
MI,049,-83.0193,43.8333
MI,048,-83.9921,43.7072
MI,042,-83.8948,44.0656
MI,016,-84.8905,45.5205
MI,025,-86.0158,44.6395
MI,018,-83.9173,45.3402
MI,063,-82.6820,42.9425
MI,050,-86.3219,43.2922
MI,043,-86.4211,43.7692
MI,056,-86.1799,42.9435
MI,037,-86.4421,43.9392
WI,066,-87.9667,43.0071
WI,044,-89.7706,43.9696
WI,015,-91.8484,45.4238
WI,032,-91.7545,44.3799
WI,006,-92.3676,45.8627
WI,049,-88.2180,44.0817
WI,027,-91.2799,45.0694
WI,029,-90.6121,44.7347
WI,057,-89.3338,43.4665
WI,054,-90.9310,43.2395
WI,063,-89.4183,43.0674
WI,058,-88.7075,43.4164
WI,025,-91.8964,44.9466
WI,028,-91.2860,44.7268
WI,012,-88.3982,45.8484
WI,051,-88.4882,43.7536
WI,011,-88.7704,45.6673
WI,061,-90.7062,42.8675
WI,068,-89.6022,42.6800
WI,047,-89.0450,43.8003
WI,062,-90.1354,43.0005
WI,034,-90.8052,44.3191
WI,064,-88.7759,43.0209
WI,043,-90.1140,43.9245
WI,041,-91.1152,43.9065
WI,067,-90.1317,42.6605
WI,019,-89.0719,45.2624
WI,018,-89.7346,45.3375
WI,030,-89.7590,44.8983
WI,046,-89.3988,43.8196
WI,045,-89.2429,44.1131
WI,020,-88.7100,45.0044
WI,042,-90.6179,43.9457
WI,010,-89.5217,45.7056
WI,038,-88.4649,44.4161
WI,026,-92.0016,44.5829
WI,037,-88.9648,44.4704
WI,065,-88.3045,43.0181
WI,007,-91.7912,45.8993
WI,070,-88.5419,42.6685
WI,005,-89.5148,46.0529
WI,053,-90.8344,43.5939
WI,033,-91.3585,44.3040
WI,017,-90.5012,45.2115
WI,031,-88.7656,44.7892
WI,008,-91.1447,45.8800
WI,056,-89.9484,43.4268
WI,023,-92.4528,45.0340
WI,016,-91.1331,45.4751
WI,069,-89.0716,42.6712
WI,055,-90.4295,43.3756
WI,009,-90.3614,45.6804
WI,036,-89.5015,44.4760
WI,014,-92.4414,45.4614
WI,024,-92.4224,44.7196
WI,048,-88.6446,44.0689
WI,035,-90.0416,44.4553
WI,072,-88.0418,42.5767
WI,059,-88.2308,43.3684
WI,021,-88.4257,45.2006
WI,013,-88.1090,45.5511
WI,050,-87.8096,44.1198
WI,039,-88.0032,44.4537
WI,022,-87.3173,44.9435
WI,040,-87.6154,44.5161
WI,001,-91.9147,46.4309
WI,004,-90.2420,46.2623
WI,002,-91.2006,46.5241
WI,003,-90.6781,46.3148
WI,073,-87.9475,45.1874
WI,060,-87.9515,43.3838
WI,052,-87.9454,43.7212
WI,074,-88.1390,44.8829
WI,071,-88.0551,42.7477
IL,084,-89.3821,37.7852
IL,067,-88.1538,39.0100
IL,075,-88.9240,38.3006
IL,099,-90.3566,39.0856
IL,001,-90.2123,42.3657
IL,089,-88.8809,37.4596
IL,012,-88.4287,41.9390
IL,023,-87.8618,41.1377
IL,020,-88.4289,41.5906
IL,033,-87.8243,40.7474
IL,019,-88.8859,41.3439
IL,073,-87.7266,38.7200
IL,016,-90.1314,41.3531
IL,032,-88.5578,40.8914
IL,042,-89.3676,40.1245
IL,035,-90.6780,40.4562
IL,005,-88.4524,42.3244
IL,038,-88.8473,40.4908
IL,053,-88.9617,39.8599
IL,059,-89.9244,39.2610
IL,100,-89.9051,38.8299
IL,070,-88.9190,38.6496
IL,030,-89.3448,41.0332
IL,041,-89.9168,40.2397
IL,094,-88.7078,37.2190
IL,048,-89.8022,40.0274
IL,024,-90.7414,41.2053
IL,102,-90.1774,38.2785
IL,060,-89.4789,39.2310
IL,050,-90.2015,39.7156
IL,054,-88.6194,39.6414
IL,008,-89.3207,42.0427
IL,029,-89.7600,40.7881
IL,080,-89.3671,38.0838
IL,044,-88.5911,40.0104
IL,097,-90.8863,39.6225
IL,090,-88.5615,37.4126
IL,093,-89.1267,37.2228
IL,018,-89.2858,41.2045
IL,065,-89.0242,39.0002
IL,079,-89.8253,38.0521
IL,072,-88.0850,38.7124
IL,015,-90.5674,41.4674
IL,101,-89.9284,38.4703
IL,086,-88.5408,37.7533
IL,051,-89.6589,39.7582
IL,040,-90.6151,40.1580
IL,049,-90.4747,39.6442
IL,061,-88.8055,39.3911
IL,028,-89.7975,41.0934
IL,002,-89.6625,42.3517
IL,037,-89.5135,40.5075
IL,088,-89.2551,37.4712
IL,046,-87.7329,40.1836
IL,078,-87.8443,38.4461
IL,026,-90.6150,40.8488
IL,074,-89.4105,38.3522
IL,076,-88.4256,38.4295
IL,083,-88.1795,38.0875
IL,009,-89.9141,41.7563
IL,022,-87.9787,41.4450
IL,085,-88.9299,37.7303
IL,003,-89.1609,42.3363
IL,031,-89.2111,40.7882
IL,021,-88.4185,41.2849
IL,095,-91.1886,39.9878
IL,092,-89.3376,37.1915
IL,064,-89.4356,38.8868
IL,004,-88.8234,42.3231
IL,096,-90.7504,39.9618
IL,017,-89.5287,41.4041
IL,098,-90.6675,39.1692
IL,007,-89.9345,42.0688
IL,047,-90.2474,39.9736
IL,045,-88.1991,40.1401
IL,052,-89.2773,39.5458
IL,063,-87.7878,39.3335
IL,071,-88.4902,38.7542
IL,069,-89.4224,38.6065
IL,056,-88.2218,39.5202
IL,068,-87.7595,39.0028
IL,062,-88.2402,39.2732
IL,011,-88.7704,41.8934
IL,043,-88.9041,40.1746
IL,055,-88.2174,39.7695
IL,013,-88.0857,41.8520
IL,057,-87.7456,39.6786
IL,077,-88.0532,38.4165
IL,066,-88.5899,39.0597
IL,058,-90.3905,39.3562
IL,039,-88.2233,40.5972
IL,081,-88.9242,37.9923
IL,036,-90.2075,40.4728
IL,087,-88.2305,37.7628
IL,025,-90.9251,40.8181
IL,091,-88.2669,37.5182
IL,034,-91.1647,40.4037
IL,082,-88.5392,38.0816
IL,010,-89.3005,41.7461
IL,027,-90.2133,40.9318
IL,006,-88.0036,42.3231
IL,014,-87.8167,41.8399
MN,054,-96.1735,44.9955
MN,061,-93.2464,45.2732
MN,050,-93.9989,45.6991
MN,074,-94.7277,44.2421
MN,068,-93.8025,44.8208
MN,056,-95.5666,45.0223
MN,053,-92.9083,45.5025
MN,900,-95.7590,43.9873
MN,034,-94.0709,46.4824
MN,070,-93.0656,44.6718
MN,086,-92.8620,44.0225
MN,041,-95.4535,45.9337
MN,092,-93.9479,43.6739
MN,095,-92.0901,43.6740
MN,093,-93.3489,43.6738
MN,078,-92.7225,44.4099
MN,040,-96.0121,45.9340
MN,060,-93.4768,45.0045
MN,096,-91.4928,43.6714
MN,024,-94.9166,47.1087
MN,052,-93.2952,45.5615
MN,045,-93.2935,45.9453
MN,057,-95.0048,45.1524
MN,076,-93.7300,44.3714
MN,066,-94.2724,44.8235
MN,022,-95.8090,47.3252
MN,091,-94.5511,43.6742
MN,058,-94.5274,45.1231
MN,044,-93.6301,45.9380
MN,043,-94.2684,46.0126
MN,094,-92.7525,43.6714
MN,075,-94.2474,44.3500
MN,087,-92.4018,44.0036
MN,013,-96.0367,48.0662
MN,038,-92.7414,46.1208
MN,048,-95.4445,45.5860
MN,062,-93.0994,45.0171
MN,014,-96.0953,47.8717
MN,073,-95.2539,44.4037
MN,065,-94.9472,44.7268
MN,077,-93.2966,44.3541
MN,069,-93.5357,44.6484
MN,051,-93.7745,45.4439
MN,067,-94.2321,44.5795
MN,049,-94.6130,45.5522
MN,085,-93.2260,44.0223
MN,047,-96.0003,45.5861
MN,055,-95.6814,45.2827
MN,042,-94.8976,46.0706
MN,079,-92.2303,44.2842
MN,032,-94.9694,46.5858
MN,084,-93.5873,44.0221
MN,063,-92.8839,45.0383
MN,082,-94.6141,43.9783
MN,088,-91.7791,43.9869
MN,059,-93.9630,45.1739
MN,064,-95.8683,44.7162
MN,046,-96.4110,45.4261
MN,083,-94.0671,44.0346
MN,025,-94.2344,47.1039
MN,033,-94.5522,46.5646
MN,036,-93.4126,46.4095
MN,018,-93.7298,47.6644
MN,026,-93.4742,47.2596
MN,009,-95.0124,48.1627
MN,017,-94.8022,47.6313
MN,031,-95.4624,46.4109
MN,030,-96.0175,46.4061
MN,028,-95.4143,46.9334
MN,027,-95.9229,46.9358
MN,023,-95.3643,47.3228
MN,016,-95.3891,47.7520
MN,015,-95.9180,47.6577
MN,001,-96.7048,47.8466
MN,008,-95.9961,48.3571
MN,003,-96.4906,46.8924
MN,007,-96.7657,48.3592
MN,005,-95.8107,48.7751
MN,004,-96.7826,48.7766
MN,020,-91.4479,47.2820
MN,002,-96.4551,47.3265
MN,035,-93.4185,46.8260
MN,019,-92.4352,47.4461
MN,037,-92.5801,46.7516
MN,039,-96.4716,45.7721
MN,029,-96.4683,46.3571
IA,095,-93.3274,40.7395
IA,077,-91.7179,41.3356
IA,073,-93.5614,41.3343
IA,086,-92.4095,41.0306
IA,098,-91.9500,40.7532
IA,082,-94.2424,41.0277
IA,092,-94.6965,40.7374
IA,050,-92.5326,42.0798
IA,048,-93.4651,42.0362
IA,056,-95.3103,41.6851
IA,068,-90.6232,41.6371
IA,033,-95.1055,42.3862
IA,093,-94.2440,40.7352
IA,062,-92.5314,41.6864
IA,069,-95.5423,41.3364
IA,060,-93.5734,41.6855
IA,023,-94.6789,42.7341
IA,015,-94.6782,43.0820
IA,091,-95.1502,40.7391
IA,067,-91.1127,41.4839
IA,080,-95.1563,41.0301
IA,085,-92.8690,41.0297
IA,043,-95.9600,42.0516
IA,008,-92.7891,43.3564
IA,079,-95.6214,41.0332
IA,049,-92.9988,42.0358
IA,074,-93.0995,41.3344
IA,075,-92.6409,41.3351
IA,072,-94.0155,41.3307
IA,084,-93.3277,41.0293
IA,078,-91.2597,41.2185
IA,052,-91.5989,42.0789
IA,099,-91.4792,40.6420
IA,005,-94.2067,43.2042
IA,076,-92.1787,41.3364
IA,064,-91.5881,41.6715
IA,087,-91.9489,41.0318
IA,061,-93.0537,41.6860
IA,054,-90.5742,42.1717
IA,063,-92.0656,41.6863
IA,024,-94.2073,42.7764
IA,009,-92.3172,43.3568
IA,088,-91.5446,40.9879
IA,055,-95.8167,41.6829
IA,037,-93.2404,42.3838
IA,016,-93.7343,43.0818
IA,036,-93.7068,42.3837
IA,058,-94.5010,41.6838
IA,038,-92.7910,42.4019
IA,046,-94.3969,42.0362
IA,090,-95.6047,40.7456
IA,026,-93.2624,42.7325
IA,018,-92.7890,43.0600
IA,029,-91.8443,42.8625
IA,004,-94.6784,43.3779
IA,042,-90.8824,42.4688
IA,089,-91.1815,40.9232
IA,041,-91.3673,42.4711
IA,071,-94.4710,41.3307
IA,081,-94.6992,41.0290
IA,011,-91.3781,43.2843
IA,096,-92.8687,40.7432
IA,057,-94.9058,41.6846
IA,051,-92.0657,42.0801
IA,039,-92.3085,42.4701
IA,047,-93.9318,42.0366
IA,028,-92.3182,42.7747
IA,040,-91.8379,42.4707
IA,027,-92.7902,42.7316
IA,034,-94.6405,42.3852
IA,045,-94.8607,42.0362
IA,070,-94.9278,41.3315
IA,065,-91.1324,41.7723
IA,017,-93.2608,43.0816
IA,019,-92.3176,43.0601
IA,083,-93.7851,41.0290
IA,030,-91.3414,42.8447
IA,066,-90.5320,41.8980
IA,044,-95.3821,42.0372
IA,059,-94.0398,41.6849
IA,097,-92.4097,40.7477
IA,094,-93.7863,40.7377
IA,025,-93.7352,42.7331
IA,010,-91.8437,43.2906
IA,007,-93.2609,43.3774
IA,053,-91.1314,42.1212
IA,035,-94.1818,42.4278
IA,006,-93.7342,43.3775
IA,301,-95.5668,43.1343
IA,300,-95.9900,42.6155
MO,077,-94.3471,37.5023
MO,053,-94.3400,38.2573
MO,055,-93.2879,38.2948
MO,086,-90.0259,37.3222
MO,041,-92.3096,38.9907
MO,020,-94.8062,39.6598
MO,109,-90.4065,36.7164
MO,022,-93.9828,39.6557
MO,050,-91.9260,38.8355
MO,069,-92.7660,38.0271
MO,087,-89.6845,37.3839
MO,031,-93.5051,39.4268
MO,107,-90.9623,36.9413
MO,043,-94.3548,38.6470
MO,078,-93.8566,37.7238
MO,032,-92.9626,39.5145
MO,095,-93.1889,36.9696
MO,010,-91.7384,40.4103
MO,029,-94.4208,39.3105
MO,021,-94.4046,39.6018
MO,048,-92.2816,38.5055
MO,046,-92.8103,38.8439
MO,072,-91.3040,37.9764
MO,014,-93.9855,39.9607
MO,013,-94.4047,39.8932
MO,083,-91.5079,37.6066
MO,096,-92.4988,36.9326
MO,113,-90.0909,36.2719
MO,062,-91.0750,38.4112
MO,059,-91.5079,38.4409
MO,004,-94.4099,40.2121
MO,090,-93.3420,37.2581
MO,015,-93.5653,40.1140
MO,005,-93.9921,40.3547
MO,054,-93.7927,38.3852
MO,068,-93.3207,37.9408
MO,011,-95.2150,40.0946
MO,040,-92.6958,39.1427
MO,097,-91.8865,36.7740
MO,084,-90.7735,37.5552
MO,037,-94.3461,39.0085
MO,088,-94.3406,37.2035
MO,065,-90.5378,38.2610
